0.063,0.826,0.111,0.9875,2020-11-01T10:00:09+0000
0.147,0.752,0.101,-0.8313,2020-11-01T14:28:45+0000
0.079,0.772,0.149,0.891,2020-11-01T14:28:46+0000
0.11,0.764,0.126,0.9538,2020-11-01T17:21:48+0000
0.077,0.814,0.109,0.9724,2020-11-01T21:08:48+0000
0.137,0.742,0.122,-0.9273,2020-11-01T21:50:27+0000
0.074,0.809,0.117,0.9979,2020-11-02T08:00:12+0000
0.113,0.704,0.183,0.999,2020-11-02T08:00:13+0000
0.133,0.849,0.018,-0.9816,2020-11-02T08:27:12+0000
0.215,0.698,0.087,-0.9842,2020-11-02T08:58:10+0000
0.101,0.774,0.125,0.9945,2020-11-02T09:53:57+0000
0.049,0.87,0.081,0.9796,2020-11-02T10:00:15+0000
0.121,0.731,0.148,0.9583,2020-11-02T10:00:18+0000
0.104,0.804,0.093,-0.8543,2020-11-02T10:00:19+0000
0.066,0.808,0.126,0.9944,2020-11-02T10:00:20+0000
0.054,0.862,0.084,0.7906,2020-11-02T10:01:42+0000
0.073,0.792,0.135,0.8591,2020-11-02T10:37:41+0000
0.116,0.736,0.149,0.8658,2020-11-02T11:59:21+0000
0.058,0.834,0.108,0.9973,2020-11-02T15:12:32+0000
0.112,0.716,0.172,0.9593,2020-11-02T17:43:38+0000
0.101,0.79,0.11,0.2748,2020-11-03T00:40:50+0000
0.127,0.796,0.077,-0.957,2020-11-03T03:41:06+0000
0.108,0.842,0.05,-0.9655,2020-11-03T05:23:39+0000
0.158,0.739,0.103,-0.9042,2020-11-03T07:51:07+0000
0.075,0.732,0.194,0.9861,2020-11-03T08:40:20+0000
0.207,0.699,0.094,-0.9743,2020-11-03T09:58:35+0000
0.166,0.64,0.194,0.9729,2020-11-03T10:00:05+0000
0.046,0.889,0.065,0.765,2020-11-03T10:59:28+0000
0.175,0.743,0.082,-0.9001,2020-11-03T11:33:20+0000
0.023,0.814,0.163,0.9986,2020-11-03T14:38:31+0000
0.06,0.797,0.144,0.9641,2020-11-03T19:10:31+0000
0.15,0.69,0.16,0.3018,2020-11-03T20:07:10+0000
0.064,0.768,0.168,0.9843,2020-11-03T20:22:51+0000
0.114,0.768,0.118,0.4818,2020-11-03T21:02:34+0000
0.082,0.841,0.077,-0.2732,2020-11-03T21:57:00+0000
0.134,0.753,0.113,-0.974,2020-11-03T22:00:04+0000
0.068,0.747,0.185,0.9913,2020-11-03T22:33:32+0000
0.092,0.8,0.108,0.7943,2020-11-04T00:49:54+0000
0.06,0.812,0.128,0.9886,2020-11-04T02:32:03+0000
0.078,0.841,0.081,-0.2972,2020-11-04T10:00:18+0000
0.094,0.861,0.045,-0.9486,2020-11-04T14:19:28+0000
0.111,0.79,0.099,-0.6597,2020-11-04T18:00:44+0000
0.074,0.828,0.099,0.9349,2020-11-04T21:25:36+0000
0.114,0.802,0.084,-0.9677,2020-11-04T22:00:24+0000
0.089,0.786,0.126,0.977,2020-11-05T01:00:33+0000
0.091,0.819,0.09,-0.6801,2020-11-05T01:06:31+0000
0.158,0.726,0.115,-0.9958,2020-11-05T10:00:23+0000
0.112,0.758,0.129,0.4111,2020-11-05T10:08:48+0000
0.236,0.655,0.109,-0.989,2020-11-05T10:08:49+0000
0.122,0.814,0.064,-0.9628,2020-11-05T11:49:45+0000
0.087,0.883,0.03,-0.9618,2020-11-05T17:16:24+0000
0.069,0.858,0.073,-0.0516,2020-11-05T18:05:45+0000
0.125,0.747,0.128,-0.5359,2020-11-05T19:55:17+0000
0.074,0.825,0.101,0.9709,2020-11-05T20:41:25+0000
0.112,0.68,0.208,0.9966,2020-11-05T21:15:38+0000
0.057,0.84,0.103,0.9956,2020-11-05T21:26:59+0000
0.059,0.805,0.136,0.9915,2020-11-06T00:11:22+0000
0.076,0.835,0.089,0.9502,2020-11-06T01:05:17+0000
0.089,0.747,0.163,0.9954,2020-11-06T10:00:13+0000
0.084,0.838,0.077,0.024,2020-11-06T10:05:12+0000
0.189,0.745,0.065,-0.9666,2020-11-06T10:05:12+0000
0.067,0.849,0.084,0.5622,2020-11-06T10:05:13+0000
0.074,0.74,0.185,0.9761,2020-11-06T11:23:55+0000
0.0,1.0,0.0,0.0,2020-11-06T14:00:15+0000
0.105,0.776,0.119,0.9174,2020-11-06T18:03:57+0000
0.097,0.809,0.094,-0.8785,2020-11-06T19:09:24+0000
0.144,0.765,0.091,-0.9907,2020-11-06T22:01:48+0000
0.06,0.815,0.125,0.9883,2020-11-07T00:40:14+0000
0.046,0.768,0.186,0.9834,2020-11-07T01:26:26+0000
0.047,0.815,0.137,0.9983,2020-11-07T01:56:30+0000
0.082,0.833,0.085,0.1391,2020-11-07T04:26:39+0000
0.085,0.809,0.106,0.4943,2020-11-07T07:20:34+0000
0.061,0.826,0.113,0.9911,2020-11-07T10:00:22+0000
0.112,0.729,0.158,0.8713,2020-11-07T15:00:07+0000
0.093,0.769,0.138,0.872,2020-11-07T16:33:59+0000
0.12,0.741,0.139,0.9798,2020-11-08T08:00:13+0000
0.073,0.748,0.179,0.9962,2020-11-08T13:00:07+0000
0.094,0.82,0.086,-0.9756,2020-11-08T15:42:58+0000
0.084,0.841,0.074,-0.8756,2020-11-09T00:14:05+0000
0.087,0.788,0.125,0.9916,2020-11-09T08:00:14+0000
0.08,0.838,0.082,-0.0989,2020-11-09T09:56:22+0000
0.071,0.889,0.04,-0.7184,2020-11-09T09:56:40+0000
0.044,0.838,0.117,0.9992,2020-11-09T11:45:08+0000
0.099,0.821,0.08,-0.7512,2020-11-09T13:35:35+0000
0.085,0.817,0.098,0.8771,2020-11-09T13:58:07+0000
0.062,0.798,0.141,0.9838,2020-11-09T20:04:47+0000
0.08,0.806,0.114,0.9885,2020-11-09T20:48:44+0000
0.068,0.794,0.138,0.966,2020-11-09T21:36:07+0000
0.084,0.768,0.148,0.9938,2020-11-09T23:02:41+0000
0.042,0.807,0.151,0.9972,2020-11-09T23:05:07+0000
0.116,0.795,0.089,-0.9259,2020-11-09T23:22:35+0000
0.097,0.804,0.098,0.7156,2020-11-10T00:31:14+0000
0.197,0.719,0.084,-0.9918,2020-11-10T00:34:50+0000
0.103,0.791,0.106,0.3197,2020-11-10T00:39:17+0000
0.086,0.762,0.152,0.9902,2020-11-10T04:39:45+0000
0.073,0.788,0.139,0.9287,2020-11-10T09:53:15+0000
0.028,0.917,0.055,0.8225,2020-11-10T09:53:29+0000
0.061,0.772,0.167,0.9837,2020-11-10T09:53:43+0000
0.042,0.855,0.103,0.997,2020-11-10T10:00:16+0000
0.063,0.85,0.088,0.3818,2020-11-10T10:05:41+0000
0.081,0.834,0.084,-0.0,2020-11-10T10:10:57+0000
0.127,0.801,0.071,-0.9927,2020-11-10T11:34:06+0000
0.049,0.889,0.062,0.9702,2020-11-10T16:02:31+0000
0.048,0.798,0.154,0.9944,2020-11-10T17:32:03+0000
0.079,0.856,0.066,-0.9779,2020-11-10T18:35:57+0000
0.182,0.68,0.138,-0.9872,2020-11-10T19:37:14+0000
